FECHAHORA;AMBITO;DESCRIP;CENSO;%ESCRUTADO;VOTOS;%VOTOS;%ABSTENCION;BLANCOS;%BLANCOS;NULOS;%NULOS;VALIDOS;%VALIDOS;EAJ-PNV;%EAJ-PNV;PP;%PP;EB-B;%EB-B;PH;%PH;EK-PCPE;%EK-PCPE;POSI;%POSI;UCE;%UCE;PSE-EE(PSOE);%PSE-EE(PSOE);PACMA/ATTKA;%PACMA/ATTKA;PUM+J;%PUM+J;PFyV;%PFyV;UPyD;%UPyD;EQUO;%EQUO;IU-LV;%IU-LV;Eb-Az;%Eb-Az;ONGI ETORRI;%ONGI ETORRI;EH BILDU;%EH BILDU;PYC;%PYC;HARTOS.org;%HARTOS.org;ESCAÑO_25;ASPIRANTE_1;VOTOS_NECESARIOS_1;ESCAÑOS_EAJ-PNV;ESCAÑOS_PP;ESCAÑOS_EB-B;ESCAÑOS_PH;ESCAÑOS_EK-PCPE;ESCAÑOS_POSI;ESCAÑOS_UCE;ESCAÑOS_PSE-EE(PSOE);ESCAÑOS_PACMA/ATTKA;ESCAÑOS_PUM+J;ESCAÑOS_PFyV;ESCAÑOS_UPyD;ESCAÑOS_EQUO;ESCAÑOS_IU-LV;ESCAÑOS_Eb-Az;ESCAÑOS_ONGI ETORRI;ESCAÑOS_EH BILDU;ESCAÑOS_PYC;ESCAÑOS_HARTOS.org
08/09/2016 09:18;48097;ZARATAMO;1345;100,00;897;66,69;33,31;7;0,78;7;0,78;890;99,22;351;39,74;45;5,10;15;1,70;1;0,11;2;0,23;0;0,00;0;0,00;133;15,06;1;0,11;0;0,00;1;0,11;6;0,68;2;0,23;19;2,15;11;1,25;0;0,00;291;32,96;0;0,00;5;0,57;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48901;DERIO;4501;100,00;3187;70,81;29,19;50;1,57;22;0,69;3165;99,31;1379;44,28;212;6,81;58;1,86;2;0,06;1;0,03;4;0,13;2;0,06;697;22,38;12;0,39;11;0,35;6;0,19;35;1,12;25;0,80;69;2,22;28;0,90;0;0,00;549;17,62;0;0,00;25;0,80;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48902;ERANDIO;19229;100,00;12134;63,10;36,90;236;1,94;105;0,87;12029;99,13;4963;42,08;874;7,41;236;2,00;9;0,08;9;0,08;17;0,14;11;0,09;2632;22,32;44;0,37;26;0,22;11;0,09;159;1,35;88;0,75;337;2,86;113;0,96;0;0,00;2197;18,63;0;0,00;67;0,57;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48903;LOIU;1915;100,00;1429;74,62;25,38;7;0,49;11;0,77;1418;99,23;868;61,52;145;10,28;12;0,85;2;0,14;0;0,00;0;0,00;1;0,07;92;6,52;3;0,21;5;0,35;1;0,07;13;0,92;8;0,57;18;1,28;10;0,71;0;0,00;228;16,16;0;0,00;5;0,35;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48904;SONDIKA;3523;100,00;2645;75,08;24,92;43;1,63;27;1,02;2618;98,98;1383;53,69;207;8,04;30;1,17;1;0,04;2;0,08;2;0,08;0;0,00;287;11,15;7;0,27;4;0,16;3;0,12;29;1,13;13;0,50;44;1,71;19;0,74;0;0,00;537;20,85;0;0,00;7;0,27;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48905;ZAMUDIO;2583;100,00;1885;72,98;27,02;18;0,95;31;1,64;1854;98,36;907;49,42;89;4,85;34;1,85;0;0,00;0;0,00;1;0,05;0;0,00;180;9,80;3;0,16;1;0,05;3;0,16;9;0,49;7;0,38;27;1,47;14;0,76;0;0,00;555;30,23;0;0,00;6;0,33;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48906;FORUA;778;100,00;629;80,85;19,15;4;0,64;1;0,16;628;99,84;293;46,96;13;2,08;3;0,48;0;0,00;0;0,00;0;0,00;0;0,00;24;3,85;1;0,16;0;0,00;0;0,00;1;0,16;4;0,64;3;0,48;1;0,16;0;0,00;281;45,03;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48907;KORTEZUBI;346;100,00;296;85,55;14,45;5;1,69;1;0,34;295;99,66;162;55,88;3;1,03;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;0,69;0;0,00;0;0,00;0;0,00;3;1,03;1;0,34;2;0,69;0;0,00;0;0,00;117;40,34;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48908;MURUETA;243;100,00;199;81,89;18,11;1;0,50;3;1,51;196;98,49;101;51,79;3;1,54;2;1,03;0;0,00;0;0,00;0;0,00;0;0,00;3;1,54;0;0,00;0;0,00;0;0,00;2;1,03;1;0,51;0;0,00;0;0,00;0;0,00;83;42,56;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48909;NABARNIZ;193;100,00;162;83,94;16,06;1;0,62;0;0,00;162;100,00;59;36,65;0;0,00;1;0,62;0;0,00;0;0,00;0;0,00;0;0,00;1;0,62;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;1,24;0;0,00;98;60,87;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48910;IURRETA;3057;100,00;2005;65,59;34,41;10;0,50;6;0,30;1999;99,70;674;33,90;172;8,65;38;1,91;0;0,00;2;0,10;2;0,10;1;0,05;397;19,96;3;0,15;3;0,15;3;0,15;15;0,75;18;0,90;24;1,21;10;0,50;0;0,00;623;31,32;0;0,00;4;0,20;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48911;AJANGIZ;368;100,00;308;83,70;16,30;4;1,30;1;0,32;307;99,68;102;33,66;1;0,33;2;0,66;1;0,33;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,33;0;0,00;2;0,66;0;0,00;1;0,33;0;0,00;192;63,37;0;0,00;1;0,33;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48912;ALONSOTEGI;2310;100,00;1753;75,89;24,11;20;1,14;24;1,37;1729;98,63;879;51,42;84;4,92;31;1,81;1;0,06;0;0,00;0;0,00;2;0,12;215;12,58;2;0,12;2;0,12;0;0,00;14;0,82;3;0,18;34;1,99;12;0,70;0;0,00;422;24,69;0;0,00;8;0,47;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48913;ZIERBENA;1261;100,00;934;74,07;25,93;16;1,71;19;2,03;915;97,97;476;52,96;34;3,78;16;1,78;0;0,00;0;0,00;0;0,00;0;0,00;76;8,45;4;0,44;0;0,00;1;0,11;6;0,67;3;0,33;18;2,00;5;0,56;0;0,00;258;28,70;0;0,00;2;0,22;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48914;ARRATZU;323;100,00;278;86,07;13,93;2;0,72;2;0,72;276;99,28;138;50,38;0;0,00;1;0,36;0;0,00;1;0,36;0;0,00;0;0,00;1;0,36;0;0,00;0;0,00;0;0,00;0;0,00;2;0,73;1;0,36;0;0,00;0;0,00;130;47,45;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48915;ZIORTZA - BOLIBAR;364;100,00;279;76,65;23,35;1;0,36;1;0,36;278;99,64;125;45,13;3;1,08;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;4;1,44;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;144;51,99;0;0,00;1;0,36;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
